Review,Sentiment
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
i heard da vinci code sucked soo much only 2.5 stars:,0
da vinci code sucks...,0
Da Vinci Code sucks.,0
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED,0
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code",0
Da Vinci Code sucks be...,0
Da Vinci Code sucked..,0
The Da Vinci Code sucked big time.,0
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK",0
"by the way, the Da Vinci Code sucked, just letting you know...",0
